genenames,CHASM,DawnRank,EntroRank,Intdriver,MA,MCGfinder,MaxMIF_HumanNet,MaxMIF_Influencegraph,MaxMIF_STRINGv10,Muf_max_HumanNet,Muf_max_STRINGv10,Muf_max_influencegraph,Muf_sum_HumanNet,Muf_sum_STRINGv10,Muf_sum_influencegraph,Music,NMTF,OncodriveClust,OncodriveFM,RME,SIFT,Subdyquency,Unicovex_PPR,Unicovex_influencegraph,activedriver,dendrix_frequency,dendrix_weight,diffusion,dndscv,dotsfinder,drivernet,polyphen-2,ncg_6,cgc,ccgs
OR3A2,0,0,7368,0,20895,0,10365,9338,5582,15055,7791,9118,13437,7308,11770,1881,0,0,5381,0,5486,0,0,0,0,31,502,0,11043,6099,0,7305,N,N,N
KRTAP4-11,0,275,0,0,3172,0,11208,672,7277,4181,8874,7702,2590,2028,2215,64,0,20,1717,0,10510,0,448,0,0,0,0,0,52,1275,0,4009,N,N,N
ZNF594,0,0,6085,0,6225,0,11396,1918,11919,6900,12792,4331,4782,4589,3472,2295,0,1772,457,0,472,0,865,779,0,0,0,0,9234,1344,0,4380,N,N,N
KIAA1683,0,0,0,0,1585,0,6898,2180,9535,15158,15004,0,16713,16986,0,7528,0,0,0,0,0,0,613,0,2368,0,0,0,7781,1700,0,0,N,N,N
ZNF383,0,0,0,0,8095,0,7873,4162,6452,6757,7814,10609,6178,4190,5111,1296,0,3188,189,0,483,0,1342,0,2369,0,0,0,5776,1713,0,10631,N,N,N
SAMD4B,0,0,0,0,8793,0,4381,6540,7991,4675,11732,12653,3655,5745,9391,9475,0,0,5008,0,8452,0,4415,0,2370,0,0,0,12158,5911,0,6818,N,N,N
GPR32,0,0,6605,0,31742,0,12272,8168,10165,13527,7865,7475,11620,10863,8313,11057,0,3858,3742,0,5552,0,0,0,0,5,51,0,15105,12701,0,5164,N,N,N
TRIP10,468,0,314,0,5460,0,3393,3788,2865,3179,3844,1427,1976,2410,1362,2035,0,1175,0,0,8096,761,1841,1388,2371,0,0,0,1834,1983,0,0,N,N,N
METTL21A,0,0,4178,0,0,0,5277,8671,10435,7578,15637,9221,9065,11747,3607,11515,0,0,0,0,6920,0,4301,3467,0,0,0,0,6217,8104,0,7872,N,N,N
NYAP2,0,0,4179,0,0,0,11849,5141,7958,11025,11462,6848,8761,7792,6502,8258,0,0,0,0,1338,0,0,0,4607,0,0,0,15786,5323,0,1970,N,N,N
ALPPL2,0,0,5307,0,830,0,7236,5637,9133,16172,13494,0,16104,13724,0,1942,0,0,0,0,0,0,0,0,2372,0,0,0,4374,3015,0,0,N,N,N
CHRNG,0,0,2563,0,3642,0,10169,5268,4126,9671,2999,6634,8002,4260,5521,6991,0,2040,4494,0,11838,0,2028,2110,2373,0,0,0,2614,3375,0,335,N,N,N
ATG16L1,0,0,2098,0,8764,0,4305,3502,2572,7004,2508,7060,5955,4046,5237,3789,0,1359,5578,0,9031,1788,2171,1585,531,955,760,0,8256,3720,0,6161,N,N,N
UGT1A7,0,0,3959,0,19974,0,2171,2195,2801,3789,3188,7481,6717,5886,5577,9714,0,4907,0,0,4448,1702,0,0,2374,0,0,0,11197,0,0,0,N,N,N
ALMS1,0,0,66,0,18591,196,489,319,11766,823,4497,1382,611,304,566,7281,0,1838,0,0,0,149,128,108,2375,0,0,988,4469,291,0,1443,N,N,N
KDM3A,0,0,6716,0,29079,0,7029,6152,4467,9422,3294,5154,7048,7397,8265,11288,0,0,0,0,0,1522,0,0,7044,0,0,452,9383,8678,0,10852,N,N,N
C20orf194,0,0,0,0,11839,0,11556,3122,9867,0,0,0,0,0,0,7476,0,494,3126,0,6088,0,0,0,0,0,0,0,4559,1944,0,4088,N,N,N
SLC15A2,0,0,3262,0,22668,0,181,69,2847,3191,8246,8737,2345,2151,3403,3625,0,0,656,0,425,0,0,0,0,0,0,0,2835,2946,0,5494,N,N,N
DHX36,0,0,1948,0,1657,0,3812,1802,1671,4018,12786,6687,2503,4583,3425,8072,0,0,6076,0,9933,0,0,0,2376,0,0,0,11910,5234,0,1805,N,N,N
IFT80,0,0,661,0,4155,0,1207,788,2062,1561,5360,2207,539,862,1250,7763,0,1180,1212,0,2076,391,412,284,0,0,0,975,8138,1563,0,6264,N,N,N
ZNF639,0,0,6797,0,23942,0,1654,4233,4918,2235,5753,4523,6202,3906,6461,5695,0,0,1014,0,305,0,2838,1624,2377,0,0,0,4292,4168,0,5159,N,N,Y
YEATS2,0,0,1512,0,11244,0,7986,2303,2833,5297,2911,3826,4532,1822,3004,6699,0,2989,7567,0,7125,0,0,0,232,0,0,0,3647,1099,0,9656,N,N,N
PAK2,0,0,96,0,5505,0,1065,2798,1681,2421,2888,1271,743,993,387,971,0,375,559,0,1413,214,1076,819,1223,0,0,491,597,1744,0,2621,N,N,Y
DOCK3,0,136,2803,0,3905,0,1288,565,2533,1564,5916,5128,1836,1062,2129,6423,0,1161,1968,0,9831,0,531,364,2378,0,0,0,19989,957,0,3790,N,N,N
FAM116A,0,0,0,0,4585,0,13307,13226,13307,0,0,0,0,0,0,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
MTTP,0,0,3134,0,15380,0,187,1657,11885,502,13658,1451,4865,6336,4387,9205,0,0,6092,0,10936,0,1309,1173,2379,0,0,0,11046,7218,0,6141,N,N,Y
TBCK,0,0,0,0,12760,0,496,817,11811,1483,12760,9546,2052,4557,3775,6982,0,2739,2473,0,5597,0,0,0,2380,0,0,0,2526,1797,0,3393,N,N,Y
ZNF827,0,0,2937,0,18829,0,5163,1779,4878,3891,8307,1802,3213,2291,3206,5052,0,853,0,0,4542,0,0,0,0,0,0,0,3831,986,0,0,N,N,N
CENPC1,0,0,0,0,16464,0,13504,13504,13504,14847,2118,4714,11865,13489,8472,10462,0,0,0,0,0,0,4570,0,1038,1023,722,0,0,10685,0,0,N,N,N
REEP5,0,0,0,0,2939,0,5040,6709,1362,4512,1116,12451,3899,8183,9243,12139,0,0,6423,0,10916,0,4294,0,0,0,0,0,14027,10828,0,7845,N,N,N
TERT,0,0,1164,0,24945,0,3286,4002,222,5202,155,141,4019,1763,2081,9641,0,0,2994,0,1368,1070,2680,2292,3286,0,0,0,5169,7541,0,8092,Y,N,Y
KCTD16,0,0,0,0,18734,0,12461,9343,10283,15895,16692,14298,14757,15017,12730,5111,0,0,2593,0,5362,0,0,0,2381,0,0,0,2681,6228,0,4974,N,N,N
THG1L,0,0,4180,0,36668,0,6299,9319,8896,10791,16616,9034,14104,14941,8691,12651,0,0,0,0,0,0,6244,3913,0,0,0,0,1715,10786,0,0,N,N,N
GRIK2,0,0,1623,0,8765,0,1105,2190,3594,2275,3845,2138,1217,1686,2630,6569,0,0,6597,0,10206,0,1599,1280,2382,0,0,0,3113,3011,0,6371,N,N,N
TRIM26,0,0,3531,0,25646,0,5614,6067,8068,8360,6571,10697,6165,4781,6525,12765,0,0,7638,0,9199,0,2710,1537,2383,0,0,0,17253,11743,0,820,N,N,N
ZFAND3,0,0,0,0,3300,0,8545,3615,8494,9592,10967,11083,7826,7514,6663,2550,0,590,7333,0,7096,0,2796,0,2384,0,0,0,1055,2366,0,9595,N,N,N
KLHDC3,0,0,0,0,19679,0,6725,5542,7117,8639,6929,13259,3400,6040,9857,4624,0,0,0,0,0,0,0,0,2385,0,0,0,10501,6021,0,2954,N,N,N
GSTA4,0,0,5858,0,36669,0,4868,9345,12677,2459,16476,8802,8311,14801,10153,16195,0,0,0,0,1422,0,0,0,0,0,0,0,10811,13667,0,0,N,N,N
WIPF3,0,0,6937,0,11469,0,6387,9311,12672,9181,7296,5101,11869,10962,10510,2470,0,0,6720,0,9794,0,0,0,2386,0,0,0,15151,7147,0,8569,N,N,N
IKZF1,0,0,1057,0,36674,0,3754,3291,870,4213,1331,4251,4613,1608,3354,4883,0,4897,3113,0,7040,0,1749,1120,2387,0,0,0,16959,8563,0,4311,Y,N,Y
PMS2,0,0,1961,0,5375,0,1760,4360,261,3175,201,5847,1063,2466,3872,8291,0,0,6399,0,8059,0,1315,1245,2696,0,0,0,1235,4695,0,10146,Y,N,Y
ZNF12,0,0,6236,0,6671,0,5255,2275,5262,3862,8312,3662,4155,2179,3326,2324,0,2882,0,0,0,0,0,0,0,0,0,0,4871,2267,0,6235,N,N,N
POM121,0,0,575,0,9710,0,1259,3770,12099,4652,8850,3243,6611,5685,3202,11976,0,0,2151,0,3965,1371,2840,1696,2388,0,0,0,11699,10733,0,5840,N,N,N
HIP1,0,0,221,0,1866,0,844,1607,2633,1095,4780,1355,750,1406,1209,5949,0,4317,6557,0,11832,667,799,486,688,0,0,104,1390,1215,0,55,N,N,Y
STEAP4,0,0,0,0,2396,0,11133,279,200,2219,980,5557,1174,698,1177,208,0,2644,1317,0,6786,0,0,0,0,0,0,0,112,486,0,3605,N,N,N
SUN1,0,0,1060,0,18609,0,1230,1051,614,815,1905,703,1229,1480,1075,7888,0,0,0,0,0,376,0,0,3541,0,0,662,2291,2717,0,0,N,N,N
OC90,0,0,0,0,17270,0,6917,3332,6215,7687,7997,10301,5675,4697,4986,2057,0,2236,0,0,0,0,0,0,0,0,0,0,7030,2501,0,0,N,N,Y
TRAPPC9,0,0,1433,0,28046,0,8487,2800,3785,9210,5163,4146,7880,4125,3948,12755,0,0,0,0,5976,1670,0,0,2389,980,680,0,5771,10879,0,0,N,N,N
TOP1MT,0,0,0,0,2097,0,5703,2787,4580,4486,5800,9523,3760,2055,3770,7900,0,2621,4308,0,11954,0,0,0,2390,0,0,0,4386,2542,0,1548,N,N,N
GRIN3A,0,206,1079,0,3245,293,697,1406,2067,1032,6186,1800,2636,1387,1833,1008,0,1158,7220,0,11387,0,603,651,0,0,0,0,3136,564,0,1444,N,N,N
C9orf50,0,0,0,0,26928,0,12463,9355,10613,0,0,0,0,0,0,10314,0,0,0,0,8208,0,0,0,0,0,0,0,19214,12673,0,6484,N,N,N
COL5A1,0,0,264,0,3091,205,1484,531,1104,1215,3096,1631,763,392,726,1905,0,3094,3909,0,1401,312,285,209,3239,0,0,904,6561,707,0,7664,Y,N,Y
GLT6D1,0,0,0,0,20476,0,11775,4509,7776,13566,12663,12886,11659,10561,9578,6064,0,0,3381,0,6383,0,0,0,0,714,150,0,18198,10548,0,5272,N,N,N
PSIP1,386,0,589,0,17889,573,300,641,1133,1733,2124,1687,1337,1590,1537,414,0,0,5189,0,6670,685,659,608,2391,0,0,0,28,932,0,5309,Y,N,Y
PTPRD,37,0,2217,0,4788,230,382,611,11794,776,7687,1944,448,732,752,4787,38,3081,771,0,5813,0,0,0,2392,0,0,0,4359,330,210,3186,Y,N,Y
PRDX4,0,0,2699,0,183,0,7198,6491,4065,9519,2669,9055,8673,3582,6499,3104,0,0,7930,0,11785,0,4131,2915,0,0,0,0,2951,7879,0,831,N,N,N
RPGR,0,0,4181,0,23450,0,1058,4986,3646,3858,3949,6876,2883,3116,4021,9460,0,0,0,0,5293,0,2529,2233,2393,0,0,0,8091,5887,0,0,N,N,N
TMEM81,0,0,0,0,36684,0,12459,9317,11653,16075,15225,15298,14937,14280,13651,3614,0,0,0,0,12547,0,0,0,0,148,563,0,804,11708,0,0,N,N,N
PTPN14,0,0,1950,0,1742,0,1732,354,2310,1234,5297,4433,1028,763,1363,677,0,584,470,0,6106,269,302,227,173,0,0,0,759,313,0,2634,N,N,Y
DUSP5,0,0,2086,0,2589,0,5099,2790,166,8058,259,4555,7534,3315,5762,4854,0,0,4138,0,12534,0,0,0,6516,0,0,0,1314,5179,0,960,N,N,Y
NCOA7,0,0,4182,0,29478,0,3846,5579,6775,9674,12086,9603,2207,10180,8575,3862,0,0,1989,0,12530,0,4181,3356,5562,0,0,0,3272,4163,0,2432,N,N,N
ZNF41,0,0,0,0,29322,0,4219,2428,5401,5215,10030,11284,5422,3912,6780,3197,0,0,0,0,0,0,2864,0,3968,0,0,0,541,3548,0,0,N,N,N
SPRR1A,0,0,7502,0,36692,0,10908,10207,12781,15140,4886,7429,14350,11051,8244,2383,0,0,0,0,0,0,0,0,0,0,0,0,13363,10261,0,5193,N,N,N
CD1A,0,0,1721,0,1276,0,965,2404,5187,1852,10562,4018,2678,5495,1137,1189,0,1025,5593,0,10367,0,1840,1305,0,1193,1735,0,4039,3290,0,8102,N,N,N
OR6N1,0,0,1746,0,2323,0,9894,3471,2647,6411,5970,5903,4650,1981,3525,979,0,3286,2590,0,10132,1014,0,0,0,0,0,0,4413,3492,0,7992,N,N,N
CASQ1,0,0,0,0,14833,0,1913,8113,3969,695,15676,12879,3117,11786,9572,10356,0,0,1735,0,1341,0,0,0,5516,0,0,0,18278,9260,0,4554,N,N,N
